# Configuration: 
#          DeviceName:  U6
#          HardwareVersion:  2.00
#          VersionInfo:  4
#          BootloaderVersion:  6.15
#          LocalID:  1
#          SerialNumber:  360012638
#          FirmwareVersion:  1.43
#          ProductID:  6
# Catalyst: Catalyst_Description: Performance test of CaO doped BA catalyst, 1wt% Ru.  Sample was annealed twice
# Catalyst mass: 0.940000 
filename: BAdC_doubann_2017-06-16-01.txt 
current working directory: /home/research/python/diff-react-2017-06-16 
Catalyst_Description: Performance test of CaO doped BA catalyst, 1wt% Ru.  Sample was annealed twice
Notes: double annealed BA doped with CaO, 1wt% Ru

********** Start test **********


Elapsed time, Pressure, | , LJtemp(C), Inner-Temp, Outer-Temp, | , N2-set, N2-flow, H2-set, H2-flow, | , pH, NH3_ppm, NH3_Prod_rate, |, In222Temp
4585.3, 139.7, | , 27.2, 12.4, 556.6, | ,  1000,   957,  3000,  2937, | , -3.4, 627.6, 6.374, |, 14.0
4586.3, 141.2, | , 27.2, 6.1, 551.6, | ,  1000,   955,  3000,  2918, | , -3.4, 644.8, 6.513, |, 8.0
4587.3, 139.6, | , 27.2, 12.9, 556.9, | ,  1000,   951,  3000,  2911, | , -3.4, 634.9, 6.396, |, 14.3
4588.3, 140.3, | , 27.2, 12.9, 557.3, | ,  1000,   959,  3000,  2949, | , -3.4, 647.8, 6.602, |, 14.4
4589.4, 139.7, | , 27.2, 12.2, 556.5, | ,  1000,   952,  3000,  2953, | , -3.4, 659.4, 6.715, |, 14.0
4590.4, 139.7, | , 27.2, 12.4, 556.8, | ,  1000,   953,  3000,  2917, | , -3.4, 687.6, 6.940, |, 13.9
4591.4, 141.7, | , 27.2, 2.6, 548.3, | ,  1000,   950,  3000,  2926, | , -3.4, 709.9, 7.175, |, 5.0
4592.4, 139.7, | , 27.2, 12.2, 556.7, | ,  1000,   952,  3000,  2947, | , -3.4, 724.9, 7.370, |, 13.8
4593.4, 139.8, | , 27.2, 12.0, 556.5, | ,  1000,   954,  3000,  2916, | , -3.4, 712.5, 7.190, |, 13.5
4594.4, 140.0, | , 27.2, 12.9, 557.5, | ,  1000,   951,  3000,  2929, | , -3.4, 722.3, 7.308, |, 14.5
4595.4, 140.2, | , 27.2, 12.7, 557.4, | ,  1000,   951,  3000,  2930, | , -3.4, 751.0, 7.602, |, 14.5
4596.4, 142.1, | , 27.2, 5.3, 551.5, | ,  1000,   951,  3000,  2935, | , -3.4, 764.3, 7.746, |, 7.7
4597.4, 139.9, | , 27.2, 12.2, 557.3, | ,  1000,   955,  3000,  2922, | , -3.4, 756.2, 7.645, |, 14.5
4598.5, 140.2, | , 27.2, 12.9, 557.9, | ,  1000,   954,  3000,  2945, | , -3.4, 796.0, 8.094, |, 14.4
4599.5, 139.6, | , 27.2, 12.3, 557.0, | ,  1000,   955,  3000,  2911, | , -3.4, 785.3, 7.917, |, 13.9
4600.5, 139.6, | , 27.2, 12.2, 557.2, | ,  1000,   956,  3000,  2907, | , -3.4, 811.5, 8.173, |, 13.9
4601.5, 140.4, | , 27.2, 12.0, 556.6, | ,  1000,   952,  3000,  2937, | , -3.4, 804.6, 8.158, |, 13.4
4602.5, 140.1, | , 27.2, 12.9, 557.4, | ,  1000,   957,  3000,  2944, | , -3.4, 809.3, 8.233, |, 14.5
4603.5, 139.7, | , 27.2, 12.3, 557.2, | ,  1000,   953,  3000,  2934, | , -3.4, 835.4, 8.467, |, 13.9
4604.5, 139.8, | , 27.2, 12.0, 556.6, | ,  1000,   956,  3000,  2918, | , -3.4, 824.3, 8.327, |, 13.7
4605.5, 140.3, | , 27.2, 12.9, 557.7, | ,  1000,   952,  3000,  2938, | , -3.4, 842.7, 8.549, |, 14.2
4606.5, 140.0, | , 27.2, 11.5, 556.3, | ,  1000,   954,  3000,  2923, | , -3.4, 847.4, 8.567, |, 12.9
4607.5, 140.7, | , 27.2, 7.2, 551.5, | ,  1000,   954,  3000,  2914, | , -3.4, 855.6, 8.627, |, 7.5
4608.5, 139.6, | , 27.2, 12.2, 557.8, | ,  1000,   952,  3000,  2916, | , -3.4, 886.4, 8.941, |, 14.2
4609.6, 140.1, | , 27.2, 12.9, 558.0, | ,  1000,   951,  3000,  2938, | , -3.4, 875.3, 8.876, |, 14.5
4610.6, 139.7, | , 27.2, 12.3, 557.4, | ,  1000,   954,  3000,  2931, | , -3.4, 881.3, 8.927, |, 13.8
4611.6, 140.0, | , 27.2, 11.2, 557.0, | ,  1000,   952,  3000,  2943, | , -3.4, 889.4, 9.033, |, 13.0
4612.6, 141.8, | , 27.2, 4.0, 549.3, | ,  1000,   953,  3000,  2938, | , -3.4, 887.3, 9.002, |, 5.5
4613.6, 140.2, | , 27.2, 12.6, 558.2, | ,  1000,   955,  3000,  2925, | , -3.4, 897.1, 9.076, |, 14.1
4614.6, 139.8, | , 27.2, 12.0, 557.4, | ,  1000,   953,  3000,  2920, | , -3.4, 907.4, 9.162, |, 13.7
4615.6, 139.8, | , 27.2, 12.8, 558.0, | ,  1000,   950,  3000,  2924, | , -3.4, 924.1, 9.334, |, 14.3
4616.6, 140.3, | , 27.2, 12.2, 558.0, | ,  1000,   951,  3000,  2923, | , -3.4, 929.3, 9.387, |, 13.6
4617.6, 140.2, | , 27.2, 12.9, 558.4, | ,  1000,   952,  3000,  2944, | , -3.4, 922.0, 9.366, |, 14.3
4618.6, 139.7, | , 27.2, 12.3, 557.7, | ,  1000,   957,  3000,  2933, | , -3.4, 929.7, 9.429, |, 13.8
4619.6, 140.2, | , 27.2, 12.9, 558.4, | ,  1000,   956,  3000,  2933, | , -3.4, 964.0, 9.773, |, 14.4
4620.7, 140.1, | , 27.2, 13.0, 558.4, | ,  1000,   955,  3000,  2945, | , -3.4, 943.8, 9.597, |, 14.3
4621.7, 139.9, | , 27.2, 11.7, 557.4, | ,  1000,   952,  3000,  2923, | , -3.4, 942.6, 9.523, |, 13.5
4622.7, 139.7, | , 27.2, 12.3, 558.0, | ,  1000,   954,  3000,  2913, | , -3.4, 949.0, 9.567, |, 13.8
4623.7, 140.1, | , 27.2, 12.7, 558.4, | ,  1000,   955,  3000,  2914, | , -3.4, 952.0, 9.603, |, 14.2
4624.7, 139.7, | , 27.2, 12.2, 558.1, | ,  1000,   954,  3000,  2937, | , -3.4, 960.1, 9.739, |, 13.9
4625.7, 139.8, | , 27.2, 12.3, 558.1, | ,  1000,   956,  3000,  2934, | , -3.4, 958.8, 9.725, |, 13.9
4626.7, 139.9, | , 27.2, 11.0, 558.0, | ,  1000,   955,  3000,  2928, | , -3.4, 956.7, 9.686, |, 13.2
4627.7, 140.1, | , 27.2, 12.9, 559.0, | ,  1000,   955,  3000,  2915, | , -3.4, 979.4, 9.882, |, 14.3
4628.7, 141.4, | , 27.2, 6.5, 554.2, | ,  1000,   952,  3000,  2941, | , -3.4, 979.0, 9.936, |, 9.1
4629.7, 139.7, | , 27.2, 12.1, 558.3, | ,  1000,   955,  3000,  2922, | , -3.4, 966.1, 9.766, |, 13.9
4630.8, 140.2, | , 27.2, 13.0, 559.1, | ,  1000,   954,  3000,  2941, | , -3.4, 968.7, 9.836, |, 14.4
4631.8, 140.3, | , 27.2, 12.0, 558.3, | ,  1000,   955,  3000,  2921, | , -3.4, 977.7, 9.880, |, 13.8
4632.8, 139.7, | , 27.2, 12.3, 558.5, | ,  1000,   955,  3000,  2907, | , -3.4, 983.3, 9.900, |, 13.8
4633.8, 142.0, | , 27.2, 2.0, 552.1, | ,  1000,   949,  3000,  2936, | , -3.4, 970.8, 9.833, |, 4.8
4634.8, 140.3, | , 27.2, 12.6, 558.8, | ,  1000,   950,  3000,  2937, | , -3.4, 976.0, 9.890, |, 14.1
4635.8, 139.7, | , 27.2, 11.9, 558.5, | ,  1000,   958,  3000,  2918, | , -3.4, 984.5, 9.950, |, 13.7
4636.8, 140.0, | , 27.2, 11.4, 557.7, | ,  1000,   951,  3000,  2933, | , -3.4, 978.5, 9.908, |, 12.8
4637.8, 139.8, | , 27.2, 11.8, 558.8, | ,  1000,   954,  3000,  2933, | , -3.4, 987.5, 10.008, |, 14.2
4638.8, 140.3, | , 27.2, 12.5, 558.8, | ,  1000,   953,  3000,  2925, | , -3.4, 979.8, 9.906, |, 14.2
4639.9, 139.9, | , 27.2, 11.5, 558.1, | ,  1000,   956,  3000,  2929, | , -3.4, 979.8, 9.926, |, 13.4
4640.9, 139.8, | , 27.2, 11.9, 558.7, | ,  1000,   957,  3000,  2931, | , -3.4, 1009.0, 10.228, |, 13.6
4641.9, 140.4, | , 27.2, 11.6, 558.3, | ,  1000,   957,  3000,  2925, | , -3.4, 995.3, 10.071, |, 13.1
4642.9, 139.9, | , 27.2, 11.6, 558.6, | ,  1000,   955,  3000,  2927, | , -3.4, 1003.4, 10.155, |, 13.4
4643.9, 139.8, | , 27.2, 11.6, 558.7, | ,  1000,   953,  3000,  2911, | , -3.4, 988.0, 9.952, |, 13.3
4644.9, 140.3, | , 27.2, 12.4, 558.8, | ,  1000,   952,  3000,  2941, | , -3.4, 985.0, 9.996, |, 14.1
4645.9, 139.8, | , 27.2, 11.7, 558.4, | ,  1000,   959,  3000,  2926, | , -3.4, 1014.5, 10.273, |, 13.5
4646.9, 140.0, | , 27.2, 11.3, 557.7, | ,  1000,   951,  3000,  2917, | , -3.4, 993.5, 10.018, |, 12.9
4647.9, 139.9, | , 27.2, 12.0, 558.8, | ,  1000,   958,  3000,  2917, | , -3.4, 987.1, 9.972, |, 13.5
4648.9, 139.8, | , 27.2, 12.3, 558.8, | ,  1000,   950,  3000,  2937, | , -3.4, 1010.7, 10.240, |, 14.0
4649.9, 141.1, | , 27.2, 7.3, 554.6, | ,  1000,   953,  3000,  2916, | , -3.4, 994.4, 10.030, |, 9.4
4651.0, 139.9, | , 27.2, 11.7, 558.5, | ,  1000,   953,  3000,  2932, | , -3.4, 994.0, 10.068, |, 13.3
4652.0, 140.2, | , 27.3, 12.1, 558.3, | ,  1000,   953,  3000,  2915, | , -3.4, 999.5, 10.081, |, 13.8
4653.0, 140.0, | , 27.3, 13.0, 559.7, | ,  1000,   954,  3000,  2927, | , -3.4, 1024.0, 10.360, |, 14.4
4654.0, 139.8, | , 27.2, 12.4, 559.0, | ,  1000,   952,  3000,  2939, | , -3.4, 994.8, 10.091, |, 13.7
4655.0, 142.0, | , 27.2, 2.0, 551.9, | ,  1000,   950,  3000,  2927, | , -3.4, 1007.7, 10.187, |, 5.5
4656.0, 140.0, | , 27.3, 13.0, 560.2, | ,  1000,   952,  3000,  2924, | , -3.4, 997.8, 10.083, |, 14.4
4657.0, 139.9, | , 27.2, 11.3, 558.4, | ,  1000,   957,  3000,  2919, | , -3.4, 992.7, 10.032, |, 12.9
4658.0, 139.8, | , 27.3, 12.3, 558.9, | ,  1000,   953,  3000,  2931, | , -3.4, 1003.8, 10.165, |, 13.7
4659.0, 139.8, | , 27.3, 12.3, 559.2, | ,  1000,   953,  3000,  2948, | , -3.4, 997.0, 10.139, |, 13.9
4660.1, 140.2, | , 27.3, 13.0, 559.6, | ,  1000,   956,  3000,  2945, | , -3.4, 995.3, 10.122, |, 14.3
4661.1, 139.8, | , 27.3, 12.3, 559.1, | ,  1000,   950,  3000,  2928, | , -3.4, 988.8, 9.997, |, 13.8
4662.1, 140.1, | , 27.3, 11.3, 558.8, | ,  1000,   954,  3000,  2940, | , -3.4, 997.4, 10.125, |, 13.0
4663.1, 139.9, | , 27.3, 12.9, 559.6, | ,  1000,   955,  3000,  2915, | , -3.4, 1010.3, 10.192, |, 14.4
4664.1, 140.1, | , 27.3, 12.8, 559.8, | ,  1000,   954,  3000,  2931, | , -3.4, 1012.8, 10.259, |, 14.5
4665.1, 139.7, | , 27.3, 12.3, 559.4, | ,  1000,   954,  3000,  2938, | , -3.4, 1004.3, 10.190, |, 13.9
4666.1, 140.2, | , 27.3, 12.8, 559.6, | ,  1000,   948,  3000,  2931, | , -3.4, 1006.4, 10.178, |, 14.1
4667.1, 140.3, | , 27.3, 11.7, 558.9, | ,  1000,   954,  3000,  2914, | , -3.4, 996.5, 10.050, |, 13.6
4668.1, 139.8, | , 27.3, 12.2, 559.2, | ,  1000,   952,  3000,  2912, | , -3.4, 1005.5, 10.131, |, 13.7
4669.1, 139.7, | , 27.3, 12.4, 559.3, | ,  1000,   951,  3000,  2936, | , -3.4, 1025.2, 10.390, |, 13.8
4670.1, 140.2, | , 27.3, 12.8, 560.0, | ,  1000,   954,  3000,  2929, | , -3.4, 1005.5, 10.181, |, 14.2
4671.2, 141.3, | , 27.2, 7.3, 555.3, | ,  1000,   950,  3000,  2930, | , -3.4, 997.8, 10.095, |, 7.6
4672.2, 140.1, | , 27.3, 11.4, 558.8, | ,  1000,   958,  3000,  2938, | , -3.4, 993.5, 10.093, |, 13.1
4673.2, 139.8, | , 27.3, 12.4, 560.0, | ,  1000,   953,  3000,  2925, | , -3.4, 993.1, 10.040, |, 13.8
4674.2, 140.1, | , 27.3, 13.0, 560.0, | ,  1000,   954,  3000,  2939, | , -3.4, 996.1, 10.109, |, 14.4
4675.2, 140.0, | , 27.3, 13.0, 560.4, | ,  1000,   953,  3000,  2912, | , -3.4, 1006.4, 10.142, |, 14.5
4676.2, 141.5, | , 27.3, 2.6, 551.6, | ,  1000,   949,  3000,  2913, | , -3.4, 1002.1, 10.091, |, 4.7
4677.2, 140.3, | , 27.3, 12.1, 559.5, | ,  1000,   957,  3000,  2924, | , -3.4, 1005.1, 10.170, |, 13.7
4678.2, 140.1, | , 27.3, 12.9, 560.0, | ,  1000,   954,  3000,  2931, | , -3.4, 1003.0, 10.159, |, 14.2
4679.2, 139.8, | , 27.3, 12.4, 559.4, | ,  1000,   955,  3000,  2927, | , -3.4, 1005.5, 10.176, |, 13.8
4680.2, 139.8, | , 27.3, 12.3, 559.6, | ,  1000,   952,  3000,  2925, | , -3.4, 1029.5, 10.406, |, 13.8
4681.3, 140.2, | , 27.3, 12.9, 560.1, | ,  1000,   956,  3000,  2925, | , -3.4, 1006.4, 10.182, |, 14.4
4682.3, 140.0, | , 27.3, 11.5, 559.3, | ,  1000,   955,  3000,  2920, | , -3.4, 1018.8, 10.294, |, 13.2
4683.3, 139.8, | , 27.3, 12.4, 559.4, | ,  1000,   953,  3000,  2922, | , -3.4, 1004.7, 10.151, |, 13.9
4684.3, 139.8, | , 27.3, 12.3, 560.6, | ,  1000,   955,  3000,  2916, | , -3.4, 1003.0, 10.123, |, 14.3
4685.3, 140.2, | , 27.3, 12.9, 560.5, | ,  1000,   951,  3000,  2913, | , -3.4, 1002.1, 10.095, |, 14.5
4686.3, 139.8, | , 27.3, 11.8, 559.6, | ,  1000,   954,  3000,  2917, | , -3.4, 1033.0, 10.424, |, 13.7
4687.3, 139.9, | , 27.3, 11.4, 559.8, | ,  1000,   954,  3000,  2919, | , -3.4, 1009.4, 10.191, |, 13.6
4688.3, 139.7, | , 27.3, 12.2, 560.1, | ,  1000,   955,  3000,  2909, | , -3.4, 1020.5, 10.279, |, 13.8
4689.3, 140.1, | , 27.3, 12.8, 560.5, | ,  1000,   952,  3000,  2919, | , -3.4, 1019.7, 10.290, |, 14.3
4690.3, 139.7, | , 27.3, 12.1, 560.1, | ,  1000,   952,  3000,  2925, | , -3.4, 1015.8, 10.267, |, 13.9
4691.4, 140.2, | , 27.3, 12.9, 560.7, | ,  1000,   952,  3000,  2943, | , -3.4, 1004.3, 10.197, |, 14.4
4692.4, 141.4, | , 27.3, 6.4, 556.0, | ,  1000,   951,  3000,  2934, | , -3.4, 1010.3, 10.232, |, 8.9
4693.4, 139.8, | , 27.3, 12.3, 560.2, | ,  1000,   955,  3000,  2914, | , -3.4, 1010.7, 10.195, |, 13.8
4694.4, 139.8, | , 27.3, 12.4, 560.7, | ,  1000,   952,  3000,  2917, | , -3.4, 1024.0, 10.329, |, 13.9
4695.4, 140.1, | , 27.3, 13.0, 561.3, | ,  1000,   957,  3000,  2925, | , -3.4, 1018.0, 10.303, |, 14.4
4696.4, 140.0, | , 27.3, 12.8, 560.8, | ,  1000,   955,  3000,  2914, | , -3.4, 1010.7, 10.196, |, 14.5
4697.4, 141.9, | , 27.3, 2.6, 551.6, | ,  1000,   953,  3000,  2941, | , -3.4, 1021.4, 10.368, |, 7.4
4698.4, 139.8, | , 27.3, 12.2, 560.6, | ,  1000,   953,  3000,  2919, | , -3.4, 1022.7, 10.324, |, 13.7
4699.4, 140.1, | , 27.3, 12.9, 561.1, | ,  1000,   951,  3000,  2906, | , -3.4, 1012.0, 10.175, |, 14.4
4700.5, 139.8, | , 27.3, 12.0, 560.6, | ,  1000,   953,  3000,  2953, | , -3.4, 1027.0, 10.458, |, 13.8
4701.5, 139.8, | , 27.3, 12.2, 560.6, | ,  1000,   955,  3000,  2955, | , -3.4, 1026.1, 10.459, |, 13.9
4702.5, 140.4, | , 27.3, 12.0, 560.2, | ,  1000,   952,  3000,  2922, | , -3.4, 1015.4, 10.257, |, 13.7
4703.5, 139.6, | , 27.3, 12.1, 560.7, | ,  1000,   952,  3000,  2922, | , -3.4, 1011.5, 10.217, |, 13.9
4704.5, 139.7, | , 27.3, 12.4, 560.9, | ,  1000,   954,  3000,  2928, | , -3.4, 1028.2, 10.407, |, 13.9
4705.5, 139.8, | , 27.3, 11.9, 561.5, | ,  1000,   954,  3000,  2937, | , -3.4, 1012.8, 10.276, |, 14.2
4706.5, 140.1, | , 27.3, 12.9, 561.3, | ,  1000,   955,  3000,  2911, | , -3.4, 1018.4, 10.263, |, 14.4
4707.5, 140.1, | , 27.3, 11.5, 559.9, | ,  1000,   954,  3000,  2937, | , -3.4, 1014.1, 10.289, |, 13.1
4708.5, 139.7, | , 27.3, 12.0, 561.1, | ,  1000,   954,  3000,  2926, | , -3.4, 1014.1, 10.257, |, 13.7
4709.5, 140.2, | , 27.3, 12.8, 561.5, | ,  1000,   954,  3000,  2927, | , -3.4, 1030.8, 10.430, |, 14.2
4710.6, 139.8, | , 27.3, 12.1, 560.8, | ,  1000,   954,  3000,  2935, | , -3.4, 1027.8, 10.420, |, 13.6
4711.6, 139.8, | , 27.3, 12.3, 561.1, | ,  1000,   950,  3000,  2911, | , -3.4, 1020.1, 10.268, |, 13.9
4712.6, 140.0, | , 27.3, 11.4, 560.4, | ,  1000,   949,  3000,  2914, | , -3.4, 1019.7, 10.271, |, 13.1
4713.6, 140.8, | , 27.3, 6.8, 556.7, | ,  1000,   952,  3000,  2918, | , -3.4, 1019.7, 10.288, |, 9.3
4714.6, 139.7, | , 27.3, 12.1, 560.7, | ,  1000,   955,  3000,  2930, | , -3.4, 1036.0, 10.492, |, 13.8
4715.6, 139.6, | , 27.3, 12.3, 560.6, | ,  1000,   952,  3000,  2917, | , -3.4, 1036.4, 10.454, |, 13.9
4716.6, 140.1, | , 27.3, 12.9, 561.4, | ,  1000,   953,  3000,  2937, | , -3.4, 1028.2, 10.426, |, 14.0
4717.6, 140.2, | , 27.3, 11.5, 561.0, | ,  1000,   954,  3000,  2914, | , -3.4, 1020.5, 10.290, |, 13.7
4718.6, 141.1, | , 27.3, 5.6, 556.5, | ,  1000,   949,  3000,  2933, | , -3.4, 1027.0, 10.393, |, 7.8
4719.6, 140.1, | , 27.3, 12.8, 561.4, | ,  1000,   956,  3000,  2934, | , -3.4, 1019.7, 10.342, |, 14.4
4720.7, 140.1, | , 27.3, 12.9, 561.7, | ,  1000,   958,  3000,  2937, | , -3.4, 1024.4, 10.403, |, 14.2
4721.7, 139.8, | , 27.3, 12.3, 561.3, | ,  1000,   951,  3000,  2929, | , -3.4, 1039.0, 10.511, |, 13.9
4722.7, 140.1, | , 27.3, 11.2, 560.4, | ,  1000,   953,  3000,  2937, | , -3.4, 1035.5, 10.500, |, 12.7
4723.7, 140.2, | , 27.3, 12.7, 561.7, | ,  1000,   952,  3000,  2931, | , -3.4, 1028.7, 10.413, |, 14.5
4724.7, 140.3, | , 27.3, 12.8, 561.8, | ,  1000,   953,  3000,  2948, | , -3.4, 1025.2, 10.426, |, 14.2
4725.7, 139.8, | , 27.3, 12.2, 561.7, | ,  1000,   951,  3000,  2925, | , -3.4, 1056.5, 10.674, |, 13.9
4726.7, 139.8, | , 27.3, 12.2, 561.1, | ,  1000,   956,  3000,  2925, | , -3.4, 1044.1, 10.563, |, 13.8
4727.7, 140.3, | , 27.3, 12.1, 561.1, | ,  1000,   950,  3000,  2917, | , -3.4, 1036.8, 10.452, |, 13.6
4728.7, 139.7, | , 27.3, 12.4, 561.4, | ,  1000,   953,  3000,  2933, | , -3.4, 1061.2, 10.750, |, 13.9
4729.7, 141.4, | , 27.3, 5.6, 559.9, | ,  1000,   954,  3000,  2909, | , -3.4, 1048.4, 10.557, |, 12.4
4730.7, 139.9, | , 27.3, 12.1, 561.0, | ,  1000,   955,  3000,  2932, | , -3.4, 1046.2, 10.600, |, 13.4
4731.8, 140.2, | , 27.3, 12.8, 561.5, | ,  1000,   950,  3000,  2919, | , -3.4, 1057.4, 10.667, |, 14.0
4732.8, 140.1, | , 27.3, 11.1, 560.5, | ,  1000,   958,  3000,  2930, | , -3.4, 1051.0, 10.653, |, 12.6
4733.8, 139.8, | , 27.3, 11.8, 561.2, | ,  1000,   955,  3000,  2933, | , -3.4, 1063.0, 10.773, |, 13.7
4734.8, 140.9, | , 27.3, 6.4, 556.3, | ,  1000,   953,  3000,  2920, | , -3.4, 1045.8, 10.558, |, 9.0
4735.8, 140.2, | , 27.3, 12.8, 561.9, | ,  1000,   954,  3000,  2939, | , -3.4, 1033.8, 10.493, |, 14.1
4736.8, 139.9, | , 27.3, 12.1, 561.2, | ,  1000,   952,  3000,  2926, | , -3.4, 1034.2, 10.454, |, 13.6
4737.8, 140.2, | , 27.3, 10.8, 561.0, | ,  1000,   953,  3000,  2947, | , -3.4, 1038.5, 10.559, |, 12.9
4738.8, 140.2, | , 27.3, 12.8, 561.9, | ,  1000,   955,  3000,  2907, | , -3.4, 1036.8, 10.439, |, 14.2
4739.8, 141.0, | , 27.3, 6.3, 557.3, | ,  1000,   951,  3000,  2912, | , -3.4, 1032.5, 10.398, |, 8.5
4740.8, 139.7, | , 27.3, 11.8, 561.4, | ,  1000,   954,  3000,  2931, | , -3.4, 1067.2, 10.809, |, 13.4
4741.9, 140.3, | , 27.3, 12.5, 562.0, | ,  1000,   960,  3000,  2922, | , -3.4, 1044.5, 10.569, |, 14.2
4742.9, 140.1, | , 27.3, 11.4, 561.1, | ,  1000,   952,  3000,  2924, | , -3.4, 1037.7, 10.486, |, 12.9
4743.9, 139.8, | , 27.3, 11.8, 561.7, | ,  1000,   954,  3000,  2935, | , -3.4, 1043.7, 10.582, |, 13.8
4744.9, 139.7, | , 27.3, 12.5, 561.8, | ,  1000,   955,  3000,  2929, | , -3.4, 1041.1, 10.543, |, 13.9
4745.9, 139.7, | , 27.3, 12.5, 562.1, | ,  1000,   949,  3000,  2911, | , -3.4, 1055.2, 10.621, |, 14.0
4746.9, 139.9, | , 27.3, 13.0, 562.7, | ,  1000,   954,  3000,  2913, | , -3.4, 1042.4, 10.507, |, 14.5
4747.9, 140.0, | , 27.3, 11.5, 561.4, | ,  1000,   952,  3000,  2915, | , -3.4, 1043.7, 10.521, |, 13.3
4748.9, 140.3, | , 27.3, 12.9, 562.8, | ,  1000,   955,  3000,  2946, | , -3.4, 1039.4, 10.572, |, 14.4
4749.9, 140.1, | , 27.3, 12.9, 563.3, | ,  1000,   950,  3000,  2930, | , -3.4, 1032.1, 10.442, |, 14.4
4750.9, 141.0, | , 27.3, 7.0, 556.8, | ,  1000,   952,  3000,  2926, | , -3.4, 1041.1, 10.527, |, 8.5
4752.0, 139.8, | , 27.3, 12.3, 562.6, | ,  1000,   950,  3000,  2929, | , -3.4, 1069.4, 10.813, |, 13.8
4753.0, 140.4, | , 27.3, 12.1, 562.5, | ,  1000,   957,  3000,  2939, | , -3.4, 1054.4, 10.709, |, 13.3
4754.0, 139.8, | , 27.3, 12.2, 562.5, | ,  1000,   956,  3000,  2931, | , -3.4, 1050.1, 10.641, |, 13.9
4755.0, 139.9, | , 27.3, 12.3, 562.6, | ,  1000,   956,  3000,  2938, | , -3.4, 1047.1, 10.631, |, 14.0
4756.0, 141.0, | , 27.3, 7.0, 559.0, | ,  1000,   955,  3000,  2920, | , -3.4, 1061.2, 10.721, |, 9.7
4757.0, 139.9, | , 27.3, 12.8, 563.3, | ,  1000,   954,  3000,  2904, | , -3.4, 1041.1, 10.472, |, 14.2
4758.0, 139.8, | , 27.3, 11.8, 562.5, | ,  1000,   955,  3000,  2934, | , -3.4, 1047.5, 10.620, |, 13.3
4759.0, 139.9, | , 27.3, 12.2, 562.3, | ,  1000,   954,  3000,  2949, | , -3.4, 1070.7, 10.893, |, 13.7
4760.0, 140.1, | , 27.3, 13.1, 563.1, | ,  1000,   951,  3000,  2937, | , -3.4, 1065.5, 10.801, |, 14.3
4761.1, 141.1, | , 27.3, 6.5, 557.5, | ,  1000,   954,  3000,  2911, | , -3.4, 1050.5, 10.586, |, 8.7
4762.1, 139.8, | , 27.3, 12.1, 562.3, | ,  1000,   952,  3000,  2932, | , -3.4, 1050.1, 10.631, |, 13.8
4763.1, 140.0, | , 27.3, 11.3, 562.4, | ,  1000,   955,  3000,  2933, | , -3.4, 1069.8, 10.843, |, 12.9
4764.1, 140.1, | , 27.3, 12.9, 563.2, | ,  1000,   948,  3000,  2914, | , -3.4, 1050.5, 10.579, |, 14.3
4765.1, 141.1, | , 27.3, 6.5, 558.3, | ,  1000,   957,  3000,  2944, | , -3.4, 1060.4, 10.784, |, 8.6
4766.1, 139.8, | , 27.3, 12.4, 563.4, | ,  1000,   955,  3000,  2927, | , -3.4, 1051.4, 10.640, |, 14.0
4767.1, 139.7, | , 27.3, 12.0, 562.7, | ,  1000,   953,  3000,  2892, | , -3.4, 1049.2, 10.519, |, 13.8
4768.1, 140.4, | , 27.3, 12.2, 562.2, | ,  1000,   951,  3000,  2950, | , -3.4, 1081.8, 11.002, |, 13.8
4769.1, 139.8, | , 27.3, 12.1, 563.0, | ,  1000,   951,  3000,  2911, | , -3.4, 1084.4, 10.918, |, 13.6
4770.1, 139.7, | , 27.3, 12.4, 563.7, | ,  1000,   951,  3000,  2938, | , -3.4, 1077.5, 10.925, |, 14.4
4771.1, 140.1, | , 27.3, 12.9, 563.4, | ,  1000,   954,  3000,  2935, | , -3.4, 1067.2, 10.819, |, 14.3
4772.2, 141.5, | , 27.3, 5.9, 557.8, | ,  1000,   951,  3000,  2921, | , -3.4, 1063.4, 10.733, |, 7.8
4773.2, 139.9, | , 27.3, 11.5, 562.2, | ,  1000,   953,  3000,  2920, | , -3.4, 1053.5, 10.637, |, 13.2
4774.2, 140.2, | , 27.3, 12.9, 563.3, | ,  1000,   952,  3000,  2939, | , -3.4, 1085.7, 11.013, |, 14.4
4775.2, 140.2, | , 27.3, 13.0, 563.2, | ,  1000,   952,  3000,  2930, | , -3.4, 1074.9, 10.880, |, 14.5
4776.2, 139.9, | , 27.3, 12.3, 562.8, | ,  1000,   961,  3000,  2950, | , -3.4, 1056.5, 10.771, |, 13.7
4777.2, 141.0, | , 27.3, 7.0, 558.9, | ,  1000,   954,  3000,  2908, | , -3.4, 1047.1, 10.542, |, 9.3
4778.2, 140.2, | , 27.3, 12.2, 562.8, | ,  1000,   953,  3000,  2927, | , -3.4, 1063.4, 10.757, |, 13.7
4779.2, 139.8, | , 27.3, 12.2, 562.6, | ,  1000,   957,  3000,  2936, | , -3.4, 1065.9, 10.818, |, 13.8
4780.2, 139.7, | , 27.3, 12.4, 563.1, | ,  1000,   956,  3000,  2933, | , -3.4, 1063.8, 10.786, |, 13.8
4781.2, 139.7, | , 27.3, 13.3, 563.6, | ,  1000,   956,  3000,  2918, | , -3.4, 1078.4, 10.891, |, 14.3
